Tanggal,Banyak Retweet,Tweet,Terjemah,Subjectivity,Polarity,Sentiment,Sentiments,prediction
20/05/2021 09:38,0.0,teriak radikal radikulternyata bancak bansos 100tdaruratgantipresiden daruratgantipresiden,"radikul shouted, it turned out to be a lot of social assistance 100 emergency change president emergency change president",0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 09:39,0.0,korupsi dana bansos nila 100 t,corruption of the 100 t of indigo social assistance funds,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 09:41,0.0,indonesia anti koruptor tau koruptor rusak negeri arif poyuono korupsi bansos,"indonesia is anti-corruptor, knows that corruptors are damaged, arif poyuono's country is corruption, social assistance",0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 09:42,,pikir cerdas korupsi bansos covid kuak desember 2020 tetap sebagai sangka  ,thinking smart about the corruption of the social assistance social assistance covid december 2020 remains as a guess ,0.2587301587301587,0.0936507936507936,positif,2,2
20/05/2021 09:43,0.0,kabar gembira bantu tunai 300 ribu panjang juni cek blt bansos danabansos,good news help cash 300 thousand long june check blt social assistance and social assistance,0.2833333333333333,0.1791666666666666,positif,2,2
20/05/2021 09:44,0.0,dah gilaaa gacukup korupsiin proyek bansos pajak,"it's crazy, it's not enough to corrupt the tax assistance project",0.7999999999999999,-0.3666666666666667,negatif,1,2
20/05/2021 09:44,0.0,hari bisa smp 3x fg angka fantastis berkat bpnt dapat bansos rasain belanja 2 mahal hahaha hajar terus saat ekonomi lesu,the day i can go to junior high school 3 times fg fantastic numbers thanks to bpnt get social assistance feel 2 expensive shopping hahaha beat up when the economy is sluggish,0.4677777777777777,0.0822222222222222,positif,2,2
20/05/2021 09:46,0.0,kalau dunia pdip skr nunggu lurah madam bansos ditangkep,if the pdip world is now waiting for the village head madam bansos to be arrested,0.0,0.0,netral,0,2
20/05/2021 09:47,0.0,kumpul data temu benang merah salah joko slip lidah dan lain-lain salah banding korupsi 100 t korupsi bansos uu omnibus law uu kpk indikasi curang pemilukataku,"gathering data, gathering red thread, wrong joko slips tongue and others wrongly appeals to corruption",0.6,-0.3333333333333333,negatif,1,1
20/05/2021 09:47,1.0,pikir cerdas korupsi bansos covid kuak desember 2020 b,"think smart, corruption, social assistance, covid, december 2020 b",0.3547619047619048,0.1238095238095238,positif,2,2
20/05/2021 09:54,0.0,lha pnting 5 juga prokes kita suruh jaga prokes dengan 5 terus beri saji duga bansos pake 100 t gak adil bangat,"it's also important that 5 is also a process, we tell you to take care of prokes with 5 and continue to serve, suspecting that social assistance is using 100 t, that's not fair at all",0.6555555555555556,0.0277777777777777,positif,2,2
20/05/2021 09:55,0.0,jangn pake duit bansos makan 2nyaa,don't use the social assistance money to eat 2,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 09:56,5.0,kenyang rampas makan piring lapar gambar koruptor dana ban,"full, grabbing hungry plates, corrupt images of ban funds",0.775,-0.075,negatif,1,0
20/05/2021 09:56,0.0,sunat bansos rata indonesia temu kemensos tntng manipulatif data dki temu dki lm jb tsrsangka gratifikasi jb sangka suap tapi detik belum suap  nb koplak,circumcision of social assistance averages indonesia meeting ministry of social affairs on manipulative dki data dki meeting with lm jb suspects gratification jb suspects bribe but seconds haven't bribed nb koplak,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 09:58,0.0,amat politik dedi kurnia syah tanggap kait korupsi bansos covid 19 capai 100 triliun korupsibansoscovid 19,"very political, dedi kurnia shah, is responsive to the social assistance corruption, covid 19, reaches 100 trillion corruption, social social assistance, covid 19",0.0824999999999999,0.025,positif,2,2
20/05/2021 09:58,0.0,langgar srius dari partai ini saya pecat rakyat gaji loh harus pecat malu rakyat lain pantas bansos jatah jelas tidak proses foto bukti nya,"i violated srius from this party, i fired the salary people, you had to fire the shame, other people deserved the social assistance, it was clear that they didn't process the photo evidence",0.2749999999999999,0.0027777777777777,positif,2,2
20/05/2021 09:59,,mantan kepala bin blak-blakan ketua mui singgung korupsi bansos roses hukum korupsi bansos seret tragedi km 50 bijak covid 19 maju-mundur peduli nilai kemanusiaanyg urus radikal-radikul twk  ,"former head of bin, head of mui bluntly mentions social assistance corruption legal process of social assistance corruption drags the tragedy km 50 wise covid 19 back and forth cares about human values ??who manage radicals twk ",0.1904761904761905,0.138095238095238,positif,2,2
20/05/2021 10:00,0.0,risma siap software mantap salur bansos pdiperjuangan,risma is ready for solid software to channel social assistance in the struggle,0.2222222222222222,0.0777777777777777,positif,2,2
20/05/2021 10:00,0.0,korupsi bansos sumbang rugi triliun bu,"social assistance corruption contributes trillion in losses, bu",0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 10:02,0.0,dana bansos sikat rakyat sekarat selamat crime against humanity selamat jalan manusia adil,social assistance funds brush the dying people safe crime against humanity goodbye human justice,0.2222222222222222,0.1777777777777777,positif,2,2
20/05/2021 10:02,0.0,korupsi bansos jiwasraya bpjs asabri 2,jiwasraya social assistance corruption bpjs asabri 2,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 10:06,,korupsi bansos 2x dalang novel baswedan korupsi bansos duga 100 trilyun gila negara narik pajak  ,social assistance corruption 2x mastermind of baswedan novel corruption social assistance suspect 100 trillion crazy state collects tax ,0.3444444444444445,-0.1777777777777777,negatif,1,1
20/05/2021 10:06,0.0,tau lari sembunyi harun masiku madam bansos,you know run and hide harun masiku madam bansos,0.0,0.0,netral,0,0
20/05/2021 10:07,0.0,bansos belum klar,social assistance has not been cleared,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 10:07,1.0,emang presiden sama ketua kpk tidak dengar perintah lebih dengar mi,"did the president and the chairman of kpk not listen to orders, listen more",0.5,0.5,positif,2,2
20/05/2021 10:08,0.0,makelar bansos makelar covid makelar ngutang,social assistance broker covid broker debt broker,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 10:09,0.0,cinta nkri dengan salur rp100t bansos cinta,love homeland with rp100t channel for love social assistance,0.4222222222222222,0.3444444444444445,positif,2,2
20/05/2021 10:10,0.0,bicara bodong donasi 2 lepas bodong negeri ulama bansos sudah papar virus bodong biar rakyat nilai,"talking about donations 2 after being stupid, the country of the social assistance cleric has explained the fake virus so that the people value it",0.6888888888888888,-0.4222222222222222,negatif,1,2
20/05/2021 10:10,0.0,kuat takut tahu alir korup dana bansos sampai big bossnya,strong afraid to know the corrupt flow of social assistance funds to the big boss,0.56,-0.1266666666666666,negatif,1,1
20/05/2021 10:10,0.0,politikus pks mardani ali sera sidik senior komisi berantas korupsi kpk novel baswedan bongkar bansos mardaniali,"pks politician, mardani ali, sera siddik, senior commission for the eradication of corruption, kpk novel, baswedan, dismantles social assistance, mardaniali",0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 10:13,0.0,rugi negara akibat covid sebab ulah jabat negara korupsi uang negara korupsi dana bansossri mulyani ri rugi rp1 356 t covid 2020,state losses due to covid due to state officials corruption state money corruption social assistance funds mulyani ri loss of rp1 356 t covid 2020,0.2722222222222222,-0.0722222222222222,negatif,1,2
20/05/2021 10:17,0.0,sadar bagus pungutan liar korupsi manipulasi anggar uang rakyat bansos 2 miskin data ber kali belum panggil ambil bansos salah,well aware of illegal levies corruption manipulation of budgeting people's money social assistance 2 poor data many times have not called to take social assistance wrong,0.4119047619047619,-0.0833333333333333,negatif,1,1
20/05/2021 10:19,0.0,keren bobol situs mossad alengkadiraja bobol data bansos,"cool, the mossad alengkadiraja site hacked social assistance data",0.3583333333333333,0.1916666666666666,positif,2,2
20/05/2021 10:19,0.0,partai komisi tidak biar rakyat miskin kecewa bansos kerja phk wakil rakyat tidur,"the commission party doesn't let the poor people be disappointed, the social assistance work layoffs, the people's representatives sleep",0.4722222222222222,-0.3722222222222222,negatif,1,1
20/05/2021 10:20,11.0,tanggap duga korupsi bansos 100 t prof zubairi djoerban singgung covid miliuner,responds to allegations of corruption in social assistance 100 t prof zubairi djoerban alludes to covid billionaires,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 10:21,0.0,nb ungkap korupsi bansos cup jegal twk cup benar gt cup,"nb reveals corruption in the social assistance cup, it's bad twk cup is true gt cup",0.4611111111111111,-0.1055555555555555,negatif,1,2
20/05/2021 10:23,0.0,saya mau bilang kamu seperti jual sembako kaleng 2 sarden bansos gt,"i want to say that you are like selling canned basic food with 2 sardines, social assistance gt",0.0958333333333333,0.0166666666666666,positif,2,2
20/05/2021 10:25,122.0,rakyat resah korupsi era rajalela kunjung hukum berat hukum mati koruptor bansos janji,"people are restless about corruption in the rajalela era, heavy punishments are given to death for corruptors, social assistance promises",0.2833333333333333,-0.0833333333333333,negatif,1,2
20/05/2021 10:26,0.0,yes madam kpk and bongkar korupsi bansos,yes madam kpk and dismantle social assistance corruption,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 10:27,0.0,madam bansos kapanditangkep,when was the social assistance madam arrested,0.0666666666666666,0.0333333333333333,positif,2,0
20/05/2021 10:28,0.0,bansos di tangkap laku tapi hebat nb narasi di korup 100t padahal cb populis,social assistance was caught selling but great nb narration corrupted 100t even though cb is populist,0.4083333333333333,0.4166666666666667,positif,2,1
20/05/2021 10:28,122.0,rakyat resah korupsi era rajalela kunjung hukum berat hukum mati koru,"people are restless about corruption in the era of rajalela, visiting severe punishments, the death penalty for koru",0.0,0.0,netral,0,2
20/05/2021 10:30,0.0,lengkap cek terima bansos bst pkh bpnt blt dana desa blt umkm,"complete check, receive social assistance bst pkh bpnt blt village funds blt umkm",0.2333333333333333,0.0666666666666666,positif,2,2
20/05/2021 10:32,0.0,surat dakwa jaksa sebut juliari perintah adi matheus joko santoso kumpul  fee  dari rekan sedia bansos covid 19 total juliari terima uang nila rp32 4 miliar ancooor gila ya jatah feenya milliaran jatah madam kalau gtu,"the prosecutor's indictment said that juliari ordered adi matheus joko santoso to collect fees from colleagues who were ready for the covid 19 social assistance, total juliari received indigo money of rp.",0.4388888888888889,0.0777777777777777,positif,2,1
20/05/2021 10:36,0.0,ekonom senior rizal ramli nilai skandal bansos 100 triliun sungguh mengerikan skandalbansos,senior economist rizal ramli the value of the 100 trillion social assistance scandal is really terrible the social assistance scandal,0.3777777777777777,-0.3111111111111111,negatif,1,2
20/05/2021 10:38,0.0,bansos ditwit lebih bayar nama mark up dki tidak pilih kasih karena aktor intelektual besar,social assistance is tweeted over paying the mark up name dki doesn't give preference because it's a big intellectual actor,0.1888888888888888,0.1111111111111111,positif,2,2
20/05/2021 10:38,0.0,bansos korupsi tumpuk tidak kelar kelar memang kpk dagang jadi inventory tolong bilang sama novel mundur tidak beri ning mundur marah,"piles of corruption assistance are not finished, indeed the kpk of trade is inventory, please tell the novel that you are back, don't give ning back angry",0.3333333333333333,-0.1666666666666666,negatif,1,2
20/05/2021 10:38,0.0,direktur lembaga survei kedaikopi hendri satrio tanggap kait korupsi bansos covid 19 capai rp100 triliun novelbaswedan,"the director of the coffee shop survey institute hendri satrio responds to the covid-19 social assistance corruption link reaching rp. 100 trillion, novel baswedan",0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 10:40,1.0,jenis bantu sosial bentuk blt gelontor rakyat rincian jelas tempobisnis,"types of social assistance in the form of blt gelontor people, clear details of tempobusiness",0.2249999999999999,0.0666666666666666,positif,2,2
20/05/2021 10:41,0.0,tinggal jangan nyalahin perintah jangan bansos,"just don't disobey orders, don't help",0.0,0.0,netral,0,2
20/05/2021 10:42,0.0,jahat korupsi jahat tidak patuh prokes kerumun tidak pakai masker pidana kalau bansos kelas korupsi tidak pidana jalan 2 negeri,"evil, corruption, evil, disobeying the procedure, crowds don't wear a criminal mask, if the social assistance class is corruption, it's not a crime for 2 countries",0.6541666666666667,-0.5916666666666667,negatif,1,1
20/05/2021 10:42,2.0,rakyat lebih resah lagi usaha 2 serba susah sekali dapat bansos maling,"people are even more restless, business 2 is very difficult to get assistance for thieves",0.75,-0.075,negatif,1,1
20/05/2021 10:42,2.0,surat dakwa jaksa sebut juliari perintah adi matheus joko santoso untuk kumpul  fee  dari rekan sedia bansos covid 19 total juliari terima uang nila rp32 4 miliar feenya milliaran fee madam masih rahasia coz madam terima fee potong,"the prosecutor's indictment states that juliari ordered adi matheus joko santoso to collect fees from colleagues who provided social assistance for covid 19, total juliari received indigo money of rp32 4 billion.",0.4083333333333333,0.0166666666666666,positif,2,2
20/05/2021 10:43,6.0,rakyat indonesia rugi gitu jabat gaji tapi embat embat k,"indonesian people lose so they get a salary, but it takes a while",0.0,0.0,netral,0,2
20/05/2021 10:44,0.0,bayangin 100t duit bansos embat beda alokasi anggar menteri tahan prabowo 2 bikin menteri tahan gimana salur duit tidak bank sentral,"imagine 100 t of social assistance money, the budget allocation is different, the minister holds prabowo 2, makes the minister hold on, how does the central bank distribute the money?",0.3055555555555555,0.0111111111111111,positif,2,2
20/05/2021 10:45,0.0,madame bansos kpn,madame social assistance kpn,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 10:46,0.0,kakau dana bansos korupsi tidak menyaktkan rakyat urus korupsi bantos kamu pda diem,"kakao, social assistance funds, corruption doesn't hurt the people, take care of corruption, help you stay silent",0.0833333333333333,0.0166666666666666,positif,2,2
20/05/2021 10:46,0.0,rezim curang korup bohong sangat duga korupsi dana bansos 100 trilyun saja novel baswedan dan kawan-kawan singkir kpk sudah makzul lurah dungu,"the corrupt corrupt regime is a lie really suspect the corruption of the social assistance fund 100 trillion only baswedan and his friends get rid of the kpk novel, the stupid village head has been impeached",0.7111111111111112,-0.2611111111111111,negatif,1,1
20/05/2021 10:47,0.0,nyata sidik senior kpk komisi berantas korupsi novel baswedan duga korupsi bantu sosial covid 19 nilai capai rp100 triliun anggap telusur validnews hukum,real fingerprint of senior kpk commission to eradicate corruption baswedan novel suspects corruption social aid covid 19 value reaches rp100 trillion consider tracing valid news law,0.1833333333333333,0.1166666666666666,positif,2,2
20/05/2021 10:50,0.0,uang swa dana bansos enak benar hidup loo koruptor rakyat peras kerigat untuk byar pajak bantuin byr hutang negara setor negara elo enak  an hambur  in,"self-funded social assistance money is really good, people are corrupt, people are extorting sweat to pay taxes, help byr, state debt, deposit to the state, you are comfortable and wasted",0.4933333333333333,0.0866666666666666,positif,2,2
20/05/2021 10:51,0.0,bansos ratus t duwit miskin maling,social assistance hundred t money poor thief,0.3333333333333333,-0.1833333333333333,negatif,1,1
20/05/2021 10:51,14.0,dtks pake nik ktpusulan terima bansos daerah korupsi bansos 100 trilyun novel sebut kepala daerah korupsi bansos maklum panik bikin bicara ngablak pake logika bukti,"dtks using nik ktpusulan receive regional social assistance corruption social assistance 100 trillion novels call regional head corruption social assistance, understand panic makes talking loudly using logic of evidence",0.25,0.05,positif,2,2
20/05/2021 10:53,0.0,sial sih harum masiku madam bansos tangkap,"damn it smells good, madam bansos catch it",0.6000000000000001,0.7,positif,2,2
20/05/2021 10:56,14.0,dtks pake nik ktpusulan terima bansos daerah korupsi bansos 100 trilyun per,"dtks using nik ktpusulan receive social assistance for corruption, social assistance assistance 100 trillion per",0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 10:57,0.0,bansos beasiswa duga dana cash back oknum dpra,social assistance scholarships suspect cash back funds from dpra,0.0333333333333333,0.0166666666666666,positif,2,2
20/05/2021 10:58,0.0,uang bansos korupsi yah bahaya koruptor covid 19,"corruption social assistance money, the danger of corruptors covid 19",0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 10:59,0.0,bangga langgar prokes nang bangga koruptor bansos cengengesan media bangga koruptor harun masiku tidak tangkap,proud to have violated the pros,1.0,0.8,positif,2,2
20/05/2021 10:59,0.0,kadrun kalau habis 2 ngeles drun kadrun ingat nikmat harta haram junjung cari riski dengan 2 proposal palsu untuk bansos kamu nikmat bansos masa karena bagi terus fitnah,"kadrun, if you run out of 2 ngeles, drun kadrun, remember the favors of haram treasures, look for risks with 2 false proposals for social assistance, you will enjoy social assistance because it continues to slander",0.3083333333333333,0.0166666666666666,positif,2,2
20/05/2021 11:00,0.0,kabar km50 bansos asabri jiwasraya bpjs ketenagakerjaan sudah ditangkep,the news of km50 social assistance asabri jiwasraya bpjs employment has been arrested,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 11:04,0.0,koruptor bansos hukum mati fir saja omong kamu seperti masiku joko bullsh t,bansos corruptors are sentenced to death fir just talk you like masiku joko bullsh t,0.0,0.0,netral,0,2
20/05/2021 11:08,0.0,segerabuka skandal buku merahsidangkan km 50buka mega korupsi bansos asuransibebaskan habib rizieq shihabskandalbansosskandalbukumerah,immediately open the red book scandal in trial km 50 open the mega corruption of insurance social assistance free habib rizieq shihabskandal social assistance scandal red book scandal,0.2761904761904762,0.0666666666666666,positif,2,2
20/05/2021 11:08,2.0,palestine urus urus harun masiku dalang prmbunuhan 6 sipil d,palestine take care of harun masiku mastermind of killing 6 civilians d,0.0,0.0,netral,0,0
20/05/2021 11:10,0.0,bansos tunai 300 ribu panjang juni 2021 cek terima,cash assistance 300 thousand long june 2021 check received,0.4,-0.05,negatif,1,2
20/05/2021 11:10,0.0,untung covid 19 china koruptor bansos,fortunately covid 19 china corrupts social assistance,0.3833333333333333,0.2166666666666666,positif,2,2
20/05/2021 11:11,25.0,tidak resah sedikit mega korupsi indonesia 1 bansos 100t2 kondensat 35 t3 asabri 23 7 t4 bpjs tenaga kerja 20 t5 jiwasraya 16 8 t6 bank century 7 8 t7 pelindo ii 6 t8 kota waringin timur 5 8 t9 blbi 4 5 t10 e-ktapi 2 3 t11 antam 12 lobster,don't worry a bit mega corruption indonesia 1 social assistance 100t2 condensate 35 t3 asabri 23 7 t4 bpjs manpower 20 t5 jiwasraya 16 8 t6 bank century 7 8 t7 pelindo ii 6 t8 kota waringin east 5 8 t9 blbi 4 5 t10 e-ktapi 2 3 t11 antam 12 lobsters,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 11:12,0.0,corona tai kamu bikin uang susah orang ngelakuin korupsi bansos alat tes bekasjanc 000 laknat biada,"corona tai you make money hard, people do corruption, social assistance, used test kitsjanc 000 cursed barbaric",0.3041666666666666,-0.1291666666666666,negatif,1,1
20/05/2021 11:12,0.0,sidanh habib ttus di beritaain sidang korupsi bansos sepi saja ini adil,"sidanh habib ttus was informed that the social assistance corruption trial was quiet, this is fair",0.4333333333333333,0.2444444444444444,positif,2,2
20/05/2021 11:12,0.0,ssst bansos 100t,sssh support 100 t,0.0,0.0,netral,0,2
20/05/2021 11:13,0.0,korupsi usul proses asabri bansos jiwasraya bpjs ketenagakerjaan benur lobster usul tersebut selesai adil laku,"corruption, proposed process of asabri social assistance, jiwasraya bpjs for employment of lobster fry, the proposal was completed and sold fairly",0.4833333333333333,0.3666666666666666,positif,2,2
20/05/2021 11:15,0.0,saat dukung palestina opini urus urus korupsi bansos pada suara omnibuslaw suara lemah kpk suara,"when supporting palestine, the opinion is taking care of social assistance corruption on the omnibuslaw vote, the weak voice of the kpk vote",0.3138888888888889,-0.0305555555555555,negatif,1,1
20/05/2021 11:15,0.0,fokus mega korupsi bansos rugi  bangsa,"focus on mega corruption, social assistance is a loss to the nation",0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 11:17,0.0,kabar bansos jiwwasraya asabri bpjs ketenagakerjaan ptogresnya sudah ditangkep,jiwwasraya asabri social assistance news ptogres employment bpjs has been arrested,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 11:19,0.0,kabar harun masikhu juliari madam bansos monitor,news of harun maskhu juliari madam social assistance monitor,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 11:20,1.0,jenderal gaek turun tangan belok isu korup bansos duga nila 100 tbeberapa sang jenderal a,old generals intervene to turn the issue of social assistance corruption guessing the value is 100 tsome of the generals a,0.1333333333333333,0.0666666666666666,positif,2,2
20/05/2021 11:20,25.0,tidak resah sedikit mega korupsi indonesia 1 bansos 100t2 kondensat 35 t3 asabri 23 7 t4 bpjs ten,don't worry a little mega corruption indonesia 1 social assistance 100t2 condensate 35 t3 asabri 23 7 t4 bpjs ten,0.1888888888888888,-0.0513888888888888,negatif,1,2
20/05/2021 11:21,0.0,bansos 100t,social assistance 100t,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 11:22,0.0,madam bansos kubu juliari uang suap bansos covid 19 alir 2 jabat kemensos,madam of social assistance for the juliari camp bribe money for social assistance covid 19 flows into 2 positions from the ministry of social affairs,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 11:26,0.0,nyolong duit bansos partai  nyampe 100triliun,helping the party's social assistance money reaches 100 trillion,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 11:28,0.0,urus harun masiku madam bansos,take care of harun masiku madam bansos,0.0,0.0,netral,0,2
20/05/2021 11:28,0.0,korupsi bansos tugas partai pdip korupsi biadab sejarah,"social assistance corruption, the task of the pdip party, historical savage corruption",0.0333333333333333,0.0166666666666666,positif,2,2
20/05/2021 11:28,0.0,koruptor bansos hina pancasila sungguh jahat manusia keji layak hukum matiapa komentar tidak nayar pakai hasil korupsi bansos,"social assistance corruptors despicable pancasila, truly evil, vile humans deserve the death penalty, what comments do not look forward to using the results of social assistance corruption",0.3777777777777777,-0.3111111111111111,negatif,1,1
20/05/2021 11:30,0.0,tidak duga korupsi dki nb pimpin tegak hukum korupsi berani nyali selidik korupsi duga bansos rumah dpo mobil formula e tidak kabar,not expecting corruption dki nb leads corruption law enforcement dare to have the guts to investigate corruption suspect social assistance house dpo formula e car no news,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 11:35,0.0,ahmad fatonah markup daging sapi 1 amat ribut ribut jahat manusia hukum berat pas bansos hubung diammm pks hmmm,"ahmad fatonah markup beef 1 very noisy, evil, human, severe punishment, social assistance, contact silence, pks hmmm",0.3666666666666667,-0.1916666666666666,negatif,1,1
20/05/2021 11:37,0.0,auuu bansos leader 100 t lebiiihmau dooong,auuu bansos leader 100 t more dooong,0.5,0.5,positif,2,2
20/05/2021 11:37,0.0,dapet bansos kirain rezeki ehh korupsi wkwkwkindonesiaterang,"get social assistance, think about sustenance, ehh, corruption, wkwkwk, indonesia, it's clear",0.2249999999999999,0.0666666666666666,positif,2,2
20/05/2021 11:42,0.0,otak korupsi bansos gimana,what about the brain for corruption in social assistance?,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 11:44,0.0,jujur sebel banget sama orang jabat korupsi korupsi dana bansos sudah pling banget di mata saya tapi saya suka mikir saja kalau saya di posisi disodorin duit koper 2 mata saya tolak hati tolak hati suka duit bingung jga,"honestly, i'm really annoyed with people in charge of corruption, corruption in social assistance funds, it's really in my eyes, but i like to think about it if i'm in the position of being handed suitcase money, 2 eyes, i refuse, my heart refuses, i like money, i'm confused too",0.4416666666666666,-0.1416666666666666,negatif,1,1
20/05/2021 11:44,2.0,surat dakwa jaksa sebut juliari perintah adi matheus joko santoso untuk kumpul  fee,the prosecutor's indictment says juliari ordered adi matheus joko santoso to collect fees,0.0,0.0,netral,0,2
20/05/2021 11:44,0.0,tidak resah dengan mega korupsi indonesia 1 bansos 100t2 kondensat 35 t3 asabri 23 7 t4 bpjs tenaga kerja 20 t5 jiwasraya 16 8 t6 bank century 7 8 t7 pelindo ii 6 t8 kota waringin timur 5 8 t9 blbi 4 5 t10 e-ktapi 2 3 t11 antam 12 lobster,not worried about mega corruption indonesia 1 social assistance 100t2 condensate 35 t3 asabri 23 7 t4 bpjs manpower 20 t5 jiwasraya 16 8 t6 bank century 7 8 t7 pelindo ii 6 t8 kota waringin timur 5 8 t9 blbi 4 5 t10 e-ktapi 2 3 t11 antam 12 lobsters,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 11:45,,mohon izin gimana klau dorong  ,please allow what if you push ,0.0,0.0,netral,0,0
20/05/2021 11:46,4.0,wow wow wow selamat jokowi novel baswedan bongkar korupsi bansos rp100 t aktivis singgung,wow wow wow congrats jokowi baswedan novel and unloading social assistance corruption rp100 t activist tangent,0.7666666666666667,0.0833333333333333,positif,2,2
20/05/2021 11:47,1.0,politis pan pantau desak periksa koruptor bansos kasus terang parah politis zaman cebong,"politicians monitor, urge to examine social assistance corruptors, serious cases of political tadpoles during the cebong era",0.2777777777777777,-0.0999999999999999,negatif,1,1
20/05/2021 11:48,0.0,nilai korupsi bansos,the value of social assistance corruption,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 11:49,,layan dasar wajib nik alat identifikasi tunggal tidak ktapi nik tidak daftar bansos bpjs  ,"basic services are mandatory, single identification tool is not available, but nik does not register for social assistance bpjs ",0.2014880952380952,-0.0595238095238095,negatif,1,2
20/05/2021 11:49,1626.0,maret 2020 ahli rekomendasi karantina uu ongkos 5-10 triliun lockdown jak,march 2020 experts recommend quarantine law costs 5-10 trillion lockdown jak,0.0,0.0,netral,0,0
20/05/2021 11:49,0.0,bahas perintah kuat sistem lindung sosial daya adaptif jangkau individu rentan,discuss strong commands of social protection systems adaptive power reach vulnerable individuals,0.4333333333333333,-0.0111111111111111,negatif,1,2
20/05/2021 11:51,1.0,politis pan pantau desak periksa koruptor bansos kasus terang,"politicians monitor, urge to examine social assistance corruptors in bright cases",0.4333333333333333,0.3666666666666667,positif,2,2
20/05/2021 11:51,0.0,korupsi bansos nilai capai 100 triliun dpr tantang novel baswedan bukti omong,"social assistance corruption, the value reaches 100 trillion dpr, challenges baswedan's novel, and evidence of talk",0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 11:51,0.0,bansos itu bang untung,the social assistance is lucky,0.45,0.1833333333333333,positif,2,0
20/05/2021 11:52,0.0,banget covid19 bansos karena gejala covid garong,really covid19 social assistance because of the symptoms of covid,0.1333333333333333,0.1166666666666666,positif,2,2
20/05/2021 11:52,0.0,rakyat indonesia tunggu korupsi negara ektapi beli tanah rssw cengkareng bustrans bansos lindung koruptor kuasa,indonesian people waiting for state corruption,0.0,0.0,netral,0,2
20/05/2021 11:53,1.0,mantan kepala bin blak-blakan ketua mui singgung korupsi bansos roses hukum korupsi bansos seret tragedi km,"former head of bin, head of mui bluntly alludes to social assistance corruption legal process of social assistance corruption drags down tragedy km",0.1244444444444444,0.0222222222222222,positif,2,2
20/05/2021 11:54,0.0,korupsi dana bansos selesai muncul 2 berita,the corruption of the social assistance fund has finished appearing 2 news,0.0666666666666666,0.0333333333333333,positif,2,2
20/05/2021 11:55,0.0,hehehe pakai akal logika donk masalah ciduk dki 1 gimana kamu pakai otak hehehehe bansos gila ranking 100 t tinggal berani tidak kpk ri tangkap juliari mensos ri semoga bongkar madam bansos,"hehehe, use logical sense, don't you think the problem of scooping up dki 1 how do you use your brain hehehehe social assistance is crazy ranking 100 t just dare not kpk ri catch juliari social minister ri hopefully unload madam bansos",0.3208333333333333,-0.0708333333333333,negatif,1,1
20/05/2021 11:55,0.0,itu serang khilaf lah khilaf curi duit bansos khilaf lemah kpk khilaf terima suap benur khilaf bunuh 6 jalan tol khilaf masukin tka cina khilaf,"it was an attack, it was a mistake, it was a mistake to steal money for social assistance, a weak mistake, kpk made a mistake in accepting bribes for fries, made a mistake, killed 6 toll roads, made a mistake, entered chinese foreign workers, made a mistake",0.1633333333333333,-0.1333333333333333,negatif,1,2
20/05/2021 11:58,0.0,kang gondol bansos nyimak terimakasih bani adem ayem duit negara cinta korup alhamdulillah juara saya pancasila nkri harga mati,bro,0.0,0.0,netral,0,1
20/05/2021 11:58,0.0,100triliun wow  mudah sebenernya ngalahin sistem tolak politik uang alas utama korup awalmulanya kembali uang modal kampanye manja dengan govt coba kalau tolak bansos masyarakat kaya urun bantu,"100 trillion wow, it's really easy to defeat the system of rejecting money politics, the main reason being corrupt. at first, the money for campaign capital was spoiled by the govt. try it if you refuse social assistance, the rich people crowd out to help",0.6166666666666668,0.1226190476190476,positif,2,1
