Tanggal;Screen Name;Source;Hashtags;Banyak Retweet;Dif;Sentiment;Tweet
19/05/2021 16:35;Hera33150768;Twitter for Android;[];0.0;5;0;cie ciprat bansos 100t
19/05/2021 16:36;Christ_Aysay;Twitter for Android;[];0.0;5;0;cerita maling bansos
19/05/2021 16:39;68Safei;Twitter for Android;[];0.0;5;0;beli tanah pemda beli mobil ronsokan makan duit haram lo gua tinggal padang urus dg anies lo makan uang buzzerp hasil korupsi bansos 100 t temen lo korupsi 100 t dapet dapet nasi bungkus
19/05/2021 16:41;LuthfiRashya;Twitter for Android;[];0.0;5;0;madam bansos hayooo
19/05/2021 16:43;jpnncom;JPNN News Update;['kasuseksmensosJuliaribatubara'];1.0;5;1;nasihat hukum saksi sebut juliari p batubara terima suap kait proyek ada sembako bansos covid 19 kasuseksmensosjuliaribatubara
19/05/2021 16:47;sayarasa4;Twitter Web App;[];0.0;45;1;salur bansos kpk nkri
19/05/2021 16:48;Mangungshow;Twitter Web App;[];0.0;4;1;moga distribusi bansos sasar pungli
19/05/2021 16:49;wilidonaf;Twitter for Android;[];0.0;5;0;dukung ustad politikus pansos politikus pansos politikus bansos ahkahkahkahkah madam madam wkwkwkwkwkwk
19/05/2021 16:51;coffeemarksman;Twitter for Android;[];0.0;5;0;telaah 2 dukung israel 2 banyak buzzer kak tweetnya ngejudge anies judge 75 org kpk dikeluarin 2 sistem twknya kpk aneh tutup mulut korupsi bansos tka indo judge ulama ustad
19/05/2021 16:53;af1_;Twitter Web App;[];0.0;5;0;monggo mas jabat 2 korupsi bansos  kalau bantu keluarga bantu tetangga bantu korban bencana bantu rohingya bantu palestina
19/05/2021 16:54;;;;;5;0;dlm ap lu pduli dg ri-pncasila mo dganti trisila trs ekasila amp
19/05/2021 16:54;JhonaMerah;Twitter for Android;[];0.0;5;0;novel baswedan korupsi bansos nila rp100 triliun said didu singkir pikir rakyat depok
19/05/2021 16:54;orang_tersesat;Twitter for Android;[];0.0;4;0;bansos kasih kerja sanggup bersih halaman rumah
19/05/2021 17:01;wynorusia20;Twitter for Android;[];0.0;5;0;non aktif kpk eh ngoceh korupsi bansos 100t mulut kek kumur 2 pake oli jurus keluarin sih takut banget lengser kpk berantas korupsi lindung koruptor
19/05/2021 17:01;oqhp;Twitter for Android;[];0.0;5;0;tidak gmn minimal dpt manfaat tdk lgsg cepat herd immunity capai ya tdk ideal posisi swasta tdk tp perintah kaya tdk opsi moga tdk cerita manfaat macem bansos
19/05/2021 17:01;zyanshakir;Twitter for Android;[];0.0;5;0;hukum mati belit 2 hukum mati beliau koar 2 deh libat korupsi bansos covid
19/05/2021 17:01;orang_tersesat;Twitter for Android;[];0.0;4;0;8 4 anak yatim radius 100m rumah tinggal syahid ibu 3 2 anak sd 2 anak smp mblakrak bansos mas koordinasi
19/05/2021 17:02;WesRandi;Twitter for Android;[];0.0;5;0;si bego jg yayg tarik korupsi bansosrezim anggar bansos ada 6 bansos bpum pra kerja dlleee nyata niat rezim meng korup dana tsb untung tawan kpknovel baswedn jg bilng dana covid korup rezim 100 triliunmknya novel pecat
19/05/2021 17:04;Utiesz_Arza;Twitter for Android;[];0.0;5;0;madam bansos transfer wak
19/05/2021 17:07;;;;;5;0;harun mas km50 tokoh pki buku sejarah amp
19/05/2021 17:14;muhamaddaudabd3;Twitter for Android;[];0.0;5;0;tul anak muda pinter korupsi dana bansos penghianat rakyat dgn buzzerp kuasa penghianat negeri partai 2 kuasa mudah untuk bong klo hadiah nya sepeda partai rubah pancasila ekasila
19/05/2021 17:16;Sani14835226;Twitter for Android;[];1.0;4;1;risma salur bansos libat kpk jagung
19/05/2021 17:16;uwaydugan;Twitter for Android;[];0.0;5;0;iya gua dpt doang 300rb perak sisa psti makan wewe gombel 900rb x brapa ribu terima bansos
19/05/2021 17:19;dorabalana;Twitter for Android;[];0.0;5;0;gw korup dana bansos nama puter puter dpt bilang dpt sok bijak etc atas
19/05/2021 17:20;fadilpertiwi;Twitter for Android;[];0.0;5;0;100t bansos telap koruptor lupa netizen
19/05/2021 17:20;bambang_xyz;Twitter for Android;[];0.0;5;0;covid cepet kelar bisnis test proyek bansos dkk ada hahaha
19/05/2021 17:23;kanitanafiza;Twitter for Android;[];0.0;5;0;isu dana bansos muncul stlh pakde nolak 75 pegawai trmsk nb lulus twk nonaktif bikin bahaya posisi kait korupsi blunder sengaja ato udh pecah kongsi
19/05/2021 17:23;151_aldo;Twitter for Android;[];0.0;5;0;madam bansos gmn bu
19/05/2021 17:26;OrangKoslet;Twitter for Android;['BebaskanHabibRizieqShihab'];1.0;5;0;gimana kendali duit bansos nya jadi bancak manusia 2 rakus bebaskanhabibrizieqshihab
19/05/2021 17:31;SuwitoRobby;Twitter for Android;[];0.0;5;0;urus harun mas urus korupsi bansos 100t gmn tu
19/05/2021 17:31;HasanGazali6;Twitter for Android;[];0.0;5;0;nganggap urus indonesia ursannya baca uud 45 tu manusia harun mas kaurusbansos 100 t mlempem
19/05/2021 17:34;4th_guitarist;Twitter Web App;[];0.0;5;0;maki 2 islam islam bilang arogan usut korupsi bansos juntrung usut yutuber hina islam usut bela israel dah tolol baca uud 1945 jajah atas dunia hapus
19/05/2021 17:36;GiethKim;Twitter for Android;[];0.0;5;0;hendro urus maksud nangkap harun mas madam bansos munir
19/05/2021 17:36;GelasIlmu;Twitter for Android;[];0.0;5;1;libat salur bansos jaga nkri
19/05/2021 17:36;tintajabar;Twitter for Android;[];0.0;5;1;nyata novel baswedan korupsi bansos covid 19 rp100 triliun ketua komite i dpd ri fachrul kpk usut tuntas
19/05/2021 17:39;JuhaniEnju;Twitter for Android;[];0.0;5;1;bongkar korupsi bansos covid 100 trilyun tidak andal kpkmahasiswa teler banyak minum oralitpemuka agama kayak takut buiinnalillahi pulang nurani bangsa negeri
19/05/2021 17:40;myputun;Twitter for Android;['IndonesiaDaruratKorupsi'];0.0;5;1;duga 100 triliun dana bansos covid 19 korupsi jamaah kaders pedeipe alir tum malu indonesiadaruratkorupsimegawati kuat dengar tangkap korupsi coreng partai
19/05/2021 17:44;Bisniscom;dlvr.it;[];0.0;5;1;korupsi bansos juliari hakim cecar kirim uang ratus juta ob
19/05/2021 17:44;kopitoba;Twitter for Android;[];0.0;5;0;100 t emang dana bansos nasional wow ngibul banget
19/05/2021 17:46;YenitaMansur2;Twitter for Android;[];0.0;5;0;kerja keras buk ambil dana bansos sampe 100 tri
19/05/2021 17:50;abrormiftah1;Twitter for Android;['BebaskanHabibRizieqShihab'];0.0;5;0;pikir covid elit kuasa sengaja desain maling bansos 100 t penjara lawan politik berani boneka main zdolimbebaskanhabibrizieqshiha
19/05/2021 17:51;Ruddy_Lesmana;Twitter for Android;[];0.0;5;0;bansos ieu emg kudu hukum mati sih anjing
19/05/2021 17:52;radja_bay;Twitter for Android;[];0.0;5;0;urus indonesia1 mana harun mas 2 siapa madam bansos 3 siapa perintah bunuh 6 laskar fpi 4 siapa terima fee goodie bag bansos 5 bgmn munir
19/05/2021 17:53;mouden_ga;Twitter for Android;[];0.0;4;0;ayah dampak covid tuh bansos blt nganggur kerja daftar prakerja rajin gelombang 1 sampe 12 dapet dapet status keluarga dampak covid keluarga saya info
19/05/2021 17:53;yo2thok;Twitter for iPhone;[];0.0;5;0;my stupid boss 1 bansos 2 kondensat 35 t3 asabri 23 7 t4 bpjs tenaga kerja 20 t5 jiwasraya 16 8 t6 pelindo ii 6 t7 e-ktp 2 3 tdan
19/05/2021 17:55;yaniprawiro1;Twitter Web App;[];0.0;5;0;mensos ngurus bansos sewa jet pribadi 3x 1 th jabat uenake rek
19/05/2021 17:56;galanxjackson;Twitter for Android;[];0.0;5;1;lg hangat 100t dana bansos usut tuntas tuu p jendral
19/05/2021 18:00;publicanews;Twitter Web App;[];0.0;45;1;kpk dalam proses cair dana bansos pemkab bandung barat
19/05/2021 18:01;papa_lemonzz;Twitter for Android;[];0.0;5;0;korup bansos nyentuh angka 100t konspirasi nyebut renta negara monako sengaja narik-ulur tangan pandemi pandemi yaa gue heran  korbannya yaa tenaga sehat masyarakat tau apa
19/05/2021 18:01;papa_lemonzz;Twitter for Android;[];0.0;5;0;bikin gue heran kasus selesai berita korup bansos kayak anak main petak umpet pulang rumah alias ngilang menghadehhh  ditambah kapeka lemah
19/05/2021 18:07;tangselupdates;dlvr.it;[];0.0;4;0;awas hoaks daftar terima dana bansos 2021 edar informasi beri dana bantu sosial bansos 2021 mengatasnamakan perintah provinsi daerah istimewa yogyakarta konon informasi edar via
19/05/2021 18:20;MuhardiExco;Twitter for Android;[];0.0;5;0;y urusin bangsa sendiripembantaian 6 syuhada laskar fpiharun masikumadam bansosbuzzerpkpkkoruptor suburdll
19/05/2021 18:21;cokro_ks;Twitter for Android;[];0.0;5;0;jujur booong
19/05/2021 18:27;Roisnurihsan;Twitter for Android;[];0.0;5;0;nungguin bansos
19/05/2021 18:27;AkbNouval;Twitter for Android;[];1.0;5;0;mega korupsi indonesia 1 bansos 2 kondensat 35 t3 asabri 23 7 t4 bpjs tenaga kerja 20 t5 jiwasraya 16 8 t6 b
19/05/2021 18:30;liputan otcom;dlvr.it;[];0.0;5;0;acara saksi eks mensos juliari terima suap bansos covid 19
19/05/2021 18:34;MamaLegend1;Twitter for Android;[];0.0;5;0;ayo bu daftar nama anggota partai korupsi partai jeneng uaaakeeeh tenan madam bansos tuuuh yaaa ketangkep
19/05/2021 18:35;nomortiga_;Twitter for iPhone;[];0.0;5;0;mayoritas awal tipikor korupsi bantu sosial bansos korupsi lobster korupsi kepala daerah kemarin tindak
19/05/2021 18:36;fideldapati;Twitter for Android;[];0.0;5;0;pantesan kpk rusak novel baswedan situ sidik pakai asumsi pakai bukti asumsi ngawur
19/05/2021 18:36;kadrunmampos;Twitter Web App;[];0.0;5;0;110 t korup 100t 2 percaya bual si mata
19/05/2021 18:36;roychand8277;Twitter for Android;[];0.0;5;0;akal kuota bansos putar 20 jt paket paket potong 45rb
19/05/2021 18:39;Joe66804633;Twitter for Android;[];2.0;5;0;tarik mmng tp ttp nya said didu maaf tahu tidak lolos twk br berita korupsi dana bansos 100 t sbagai periksa kpk novel sdh berita tangkap laku koruptor nya skarang
19/05/2021 18:40;N27347054;Twitter for Android;[];0.0;5;0;nguwahhahahhahah  a    a  raimu madam bansos cuk mega wati sadar duwt kas negara abis copet hahhaha
19/05/2021 18:40;54dewa;Twitter for Android;[];0.0;5;0;anggar bansos 96t korupsi 100t banyak drakor
19/05/2021 18:41;LurahBukan;Twitter for Android;[];0.0;5;0;akan tuh bansos selesai
19/05/2021 18:43;txtdarigery;Twitter for iPhone;[];0.0;5;0;112 jam bahas copid dana bansos korupsi
19/05/2021 18:47;arga_wisastra;Twitter for Android;[];0.0;5;0;ciusss mie bansos 100t kuat ngitungnya boro liat blom
19/05/2021 18:52;;;;;5;1;fokus 100 t dana bansos pengaruh alih isu provinsi padang palestina urus time nya struktur amp
19/05/2021 18:54;baliandra2;Twitter for iPhone;[];1.0;5;1;lawan sumber pundi 2 koruptor bandit urus bandit bongkar korupsi bansos 100 t amat
19/05/2021 18:55;Nitizen_Zen;Twidere for Android;[];2.0;5;0;tarik mmng tp ttp nya said didu maaf tahu tidak l
19/05/2021 19:04;RRachdy;Twitter for Android;[];0.0;5;0;slepetan bansos copid
19/05/2021 19:16;CaronaUpdates;Carona Updates;[];1.0;5;0;biadab koruptor bansos covid 19 100 t moga allah hukum dunia akherat pedih aamiin a
19/05/2021 19:17;MillenialMarha1;Twitter for Android;['PDIPerjuangan', 'PDIPerjuanganJabar', 'PDIPerjuanganKotaBanjar'];0.0;5;1;risma siap software mantap salur bansospdiperjuanganpdiperjuanganjabarpdiperjuangankotabanjarselengkapnya
19/05/2021 19:18;CNNIndonesia;detikcommunity;[];1.0;5;1;sidang bansos covid 19 jaksa putar rekam sewa private jet
19/05/2021 19:21;;;;;5;0;smua anggap dpt potensi biang dalang hrs bina bansos amp
19/05/2021 19:33;kopassos;Twitter for Android;[];0.0;5;0;ngeri begal gimana kalo korupsi bansos ungkap bayang republik bakar bakar
19/05/2021 19:34;Haji_Bajuri;Twitter for iPhone;[];0.0;5;0;korupsi bansos tdk ungkap
19/05/2021 19:46;hakieeem;Twitter for Android;[];0.0;5;0;bu madam bansos kenal ngak nya
19/05/2021 20:14;Melky_ganz;Twitter for Android;[];0.0;4;0;ppkm micro doang panjang min bansos kagak hadeuuuh lucu negriku
19/05/2021 20:19;Camelaila1;Twitter for Android;[];1.0;5;0;partai nya tuh korupsi besar bansoshebat nya harmas gk tangkap hilang
19/05/2021 20:31;fathulrahmanalw;Twitter Web App;[];0.0;5;0;prestasi kpk non aktif alas ko ketar tir korupsi bansos bongkar habis
19/05/2021 20:40;KEZIAAM0UR;twittbot.net;[];0.0;4;1;bansos tunai rp300 000 panjang cek bantu sosial tunai b
19/05/2021 20:46;Asmadewi1983;Twitter for Android;[];1.0;5;1;provinsi padang krn ndk baca teks alih fokus dana bansos biarin dg alfa nyebut nama kota provinsi krna asli ndk hafal so jgn gagal fokus
19/05/2021 20:48;GunaOne04686622;Twitter for Android;[];0.0;5;0;cercah harap deg degan seret bansos
19/05/2021 20:54;7Braders;dlvr.it;[];0.0;4;1;bansos tunai rp300 000 panjang cek bantu sosial tunai bst salur april 2021 panjang
19/05/2021 21:00;lamerona;Twitter for Android;[];0.0;5;0;shoopingnya klo bansos turun perintah
19/05/2021 21:02;INDOTEKH;Twitter for Android;[];0.0;5;1;korupsi bansos 100 t coba usut nikmat hukum mati
19/05/2021 21:10;Rudi 945070;Twitter for Android;[];0.0;5;0;aset bansos 100t nafsu tau duit 100t andai angkat you menteri tau deh 100t aset bansos korupsi
19/05/2021 21:12;INDOTEKH;Twitter for Android;[];0.0;5;0;rakyat indonesia diam 100 t duit makan maling bansosrakyat indonesia marah babi buta maling motor harga puluh juta berani bakar maling hidup hidup tapi maling 100 t diam
19/05/2021 21:14;abayyy666;Twitter for Android;[];0.0;5;0;bansos apd ngitungnya apd pakai tp tangan pasien menggunakana apd apd 1 15 biaya lipat 15x itungan mentah tahap aju rs kalo endingnya dpt tau sih
19/05/2021 21:14;INDOTEKH;Twitter for Android;[];0.0;5;0;bahas alih isyu saja uang bansos rakyat 100 t
19/05/2021 21:15;Rudi 945070;Twitter for Android;[];0.0;5;0;dgn buku tau aset bansos 100t korupsi 100t ekonom goblok
19/05/2021 21:19;HambaAllah_411;Twitter for Android;[];13.0;5;0;ane posting dana koped 405 tdi kira uap 50 nyabelom novel baswedan henti kpkpadahal beliau mo korupsi bansos koped 100 t
19/05/2021 21:20;BinsarRitonga4;Twitter for Android;[];0.0;5;0;2 tum tau alas buat dana bansos
19/05/2021 21:22;AmahorseyaMegy;Twitter for Android;[];0.0;45;1;kemensos kembang software bantu salur bansos jaga nkri
19/05/2021 21:25;INDOTEKH;Twitter for Android;[];0.0;5;0;100 t 10 nya uang bansos korupsi palestine bang fahri berapa indonesia kirim selimut dan obat obat
19/05/2021 21:27;Ach_Faizal;Twitter for Android;[];0.0;5;0;kuat tahu korupsi bansos malu bubar partai
19/05/2021 21:29;tumbelaka_tania;Twitter Web App;[];0.0;45;1;awas distribusi bansos manfaat teknologi
19/05/2021 21:29;MokogintaSintia;Twitter Web App;[];0.0;45;1;awas distribusi bansos manfaat teknologijaga nkri
19/05/2021 21:30;MokogintaSintia;Twitter Web App;[];0.0;45;1;distribusi bansos libat jaksa agung kpk distribusi
19/05/2021 21:30;tumbelaka_tania;Twitter Web App;[];0.0;45;1;distribusi bansos libat jaksa agung kpk pendistribusiannyajaga nkri
19/05/2021 21:31;menakdobol;Twitter for Android;[];0.0;5;0;do klau kritis tema sensitif urgent maslahat bangsa gimana bahas tema potensi rugi negara 100 t dana bansos lumayan dana segitu bangkit ekonomi negara yuk melek dikit
19/05/2021 21:33;Kidungjiwa1;Twitter for Android;[];0.0;5;0;nape gk lu bacotin ntu bansos korupsi 100 t ape korupsi 2 sm saku presiden
19/05/2021 21:35;Harian_Jogja;dlvr.it;['beritajogja', 'jogja', 'jogjaistimewa'];0.0;5;1;korupsi bansos juliari hakim kirim uang ratus juta ob beritajogja jogja jogjaistimewa
19/05/2021 21:37;capparuni;Twitter for Android;[];0.0;5;0;urus bansos
19/05/2021 21:45;mutajir_mohamat;Twitter for Android;[];0.0;5;0;klo pdip bubar laku rampok bansos mata arah pdip model baswedan hati 2 pdip kader target amuk massa negara chaos
19/05/2021 21:46;ciakdidinding;Twitter for Android;[];0.0;5;0;kemarin korupsi bansos ratus juta dipake karaoke kalo korupsi bansosnya 100t kaya beli saham karaoke
19/05/2021 21:49;Teguh78004040;Twitter for Android;[];0.0;5;1;nb dukung nya lg bikin framing bodoh beda korupsi nilai anggar 100t bs lh sll bodoh 2i sidang tipikor aneh sangka bansos tp suap kerja si mata
19/05/2021 21:54;MirnaBontet;Twitter Web App;[];0.0;45;1;kemensos gandeng kpk kejagung awas distribusi bansos
19/05/2021 21:55;wahyu_abdi_;Twitter for Android;[];0.0;5;0;100 t korupsi bansos tutup alas keseleo lidah padang baca text bipang
19/05/2021 21:56;rendrahajing;Twitter for Android;[];0.0;5;0;bansos maling
19/05/2021 22:05;pangerandodol;Twitter for Android;[];0.0;5;0;kaya nyali lebih anggota bansos 99 cuman ngemeng doank jaga nkri kirim papua moh
19/05/2021 22:11;hipatios_plf;Twitter for Android;[];0.0;5;1;korupsi bansos corona kpk geledah 2 rumah jaktim bekas
19/05/2021 22:11;darmajasa;Twitter for Android;[];1.0;5;0;songong yak garong ampe garong bansos sda bunuh orgil digituin kalo gitu krna laku ker
19/05/2021 22:12;Ariefsulaiman02;Twitter for Android;[];0.0;5;0;drpd uang rakyat korupsi tikus tikus spt bansos
19/05/2021 22:13;jakapujakesuma1;Twitter for Android;[];0.0;5;0;harun mashiku madam bansos
19/05/2021 22:13;Goldi10602795;Twitter for Android;[];0.0;5;0;dalil cilik bansos tilep korupsi lompat pagar jatuh sakit lho 2024 pdip tiup lilin yaa
19/05/2021 22:13;tribunkaltim;Twitter Web App;['Bansos', 'BLTUMKM', 'BLT', 'UMKM', 'BantuanLangsungTunai', 'BPUM', 'Eform', 'BNI', 'BRI'];0.0;4;1;cek terima blt umkm 2021 tahap 3 link e-form bni bri via bansos bltumkm blt umkm bantuanlangsungtunai bpum eform bni bri
19/05/2021 22:16;MNCkoranSINDO;Twitter for Android;[];0.0;5;1;kubu juliari uang suap bansos covid 19 alir 2 jabat kemensos
19/05/2021 22:17;alfakir4891;Twitter Web App;[];0.0;5;1;bansos 100triliun up up up awas alih isuuu
19/05/2021 22:17;moreshare;ms-room.com;['Novel', 'Korupsi', 'moreshareforum', 'beritaterkini'];0.0;5;0;putus asa status novel main korupsi bansos ratus trilyun moreshareforum beritaterkini
19/05/2021 22:18;MNCkoranSINDO;Twitter for Android;[];2.0;5;1;unggah foto bareng novel said didu angka korupsi bansos rp100 triliun tarik
19/05/2021 22:19;udenciaaa;Twitter for Android;[];0.0;5;0;bansos pin kirain duit 100t korup rakyat derita tu udh otakless
19/05/2021 22:19;Onengndeso;Twitter for Android;[];0.0;5;0;dengar pdip gw korupsi bansos jatah rakyat tinggal gubuk
19/05/2021 22:21;elHarist;Twitter for Android;[];0.0;5;0;indonesia serang paham korupsi bansos angpau oom
19/05/2021 22:23;asetiaji;Twitter for iPhone;[];0.0;5;0;rumors korupsu bansos 100 t yahudi pesek serang palestina kayak yahudi sen bagi duit bansos netizen ngga ramein bansos bocor 100t fitnah palestine
19/05/2021 22:24;IhsanAlfatih3;Twitter for Android;[];0.0;5;0;bego lu proyek bansos ribu triliyun baca nyet baca
19/05/2021 22:25;TeWe51;Twitter for Android;[];0.0;5;0;urus km50 urus 800 kpps tinggal g urus uang bansos maling sampe 100 t
19/05/2021 22:25;swindriyati;Twitter for Android;[];1.0;5;0;telat gara gara 100t info korupsi dana bansos kejam zionis
19/05/2021 22:26;rezim_TikTok;Twitter for Android;[];0.0;5;0;wkwkwkwemang kapasitas psi jakarta doank luar jkrta kaga ad bacot gimana jargon kawal uang rakyat bro ko mingkem hilang harun mas lemah kpk koruptor bansos 2
19/05/2021 22:27;L4dytyp0__;Twitter for Android;[];3.0;5;0;jawara nya koruptor bansos 100t mantap banget nih maling kualifikasi lolos tiang gantung
19/05/2021 22:27;AaHermawan16;Twitter for Android;[];0.0;5;0;daftar korupsi jaman pekaes perintah bansos saksi cabut saksi
19/05/2021 22:37;Zack_Algebra;Twitter Web App;[];0.0;5;0;gue analisis sih tuan takur sengaja bikin gaduh bipang padang bikin gaduh samar popularitas korupsi bansos tka china
19/05/2021 22:38;cholilnafis;Twitter for iPhone;[];85.0;5;0;klo palestina urus urus urus korupsi bansos triliun lolos aktor intelektual terima manfaat pandemi covid 19 percaya harap ungkap libat korupsi
19/05/2021 22:39;nurulnuun07;Twitter Web App;[];85.0;5;0;klo palestina urus urus urus korupsi bansos triliun j
19/05/2021 22:39;sugito43334255;Twitter for Android;[];0.0;5;0;kader pdi-p tuhan semayam rumah terima bansos miskin
19/05/2021 22:44;AhyaSaiful;Twitter for Android;[];0.0;5;0;mak kpk lemah kader baik korupsi tangkap seret madam bansos anak lurah sedih mak
19/05/2021 22:44;yudiwijayaa;Twitter for Android;[];0.0;5;0;sih sulit jgn beban menteri pdip spy kayak bansos libat mensos jangan ulang begini suara pdip gerus bila butuh biaya utk tunjang calon kepala daerah urun bisa dua jokowi pegang peran naik elektabilitas pdip
19/05/2021 22:45;SalmanA85265749;Twitter for Android;[];0.0;5;0;baru dana bansos tuh nilai triliun aman 2
19/05/2021 22:47;kompascom;dlvr.it;[];0.0;4;1;salur bansos 300 000 panjang juni 2021 selamat jalan wimar witoelar
19/05/2021 22:54;HelfiaNilChalis;Twitter Web App;[];0.0;5;0;indonesia pecah timor timur lepas bumn gadai jabat babu modal tuduh teroris bansos korupsi triliun hutang capai 60 apbn bantai bebas merdeka kritik penjara buzzerp gaji negara bungkam oposisi
19/05/2021 22:55;ummihasfa;Twitter for Android;[];3.0;5;0;gimana cerita 100 t bansos korupsi trus ribu org bhkn pecat kerja krn sulit pandemi musti vaksin mandiri
19/05/2021 22:56;ngkusurau;Twitter for Android;['BebaskanHabibRizieqShihab', 'BebaskanHabibRizieqShihab'];4.0;5;1;ayo lupa propinsi padang fokus korupsi 100 trilyun bansos covid 19 bebas ib habib rizieq munarman dkk bebaskanhabibrizieqshihab bebaskanhabibrizieqshiha
19/05/2021 22:57;orangsurau;Twitter for Android;[];4.0;5;1;ayo lupa propinsi padang fokus korupsi 100 trilyun bansos covid 19 bebas ib habib rizieq munarman
19/05/2021 22:59;TatangArifin20;Twitter for Android;[];13.0;5;0;ane posting dana koped 405 tdi kira uap 50 nyabelom novel baswed
19/05/2021 23:00;syafi_tawakarun;Twitter for Android;[];0.0;5;0;maling bansos koruptor cabut hak politik miskin buang pula pencil luar biar makan nyamuk
19/05/2021 23:03;deatatoraya;Twitter for Android;[];0.0;5;0;bansos 100 t periode menteri jaman
19/05/2021 23:04;KerodSalawe25;Twitter for Android;[];0.0;5;0;mantap nnti dpt duit proyek persta narkobaaa lagiiiaplaagi dana bansos 100 triliyun
19/05/2021 23:05;Prams408936 ;Twitter for Android;[];1.0;5;0;hina rakyat tinggal gubuk cilik duit bansos utk rakyat cilik embat bancak tugas partai ndk gila bingits 100 t novel di sumbang palestina 100t udh prov palestina padang
19/05/2021 23:06;CintaNirmala2;Twitter for Android;['HARUNMASIKU', 'BANSOS'];0.0;5;0;bukti tunghu janji harunmasikubansos
19/05/2021 23:06;rokokGulunk;Twitter for Android;[];0.0;5;0;diam lihat saudara bantai palestina bilang politik busuk tapi bukti treak treaksaya pancasilais nkri dana bansos embaaat juga seperti mulia taek
19/05/2021 23:06;AdutSuradut1;Twitter for Android;[];1.0;5;0;sudahka bukti ngaku gk bukti nilai 100 t klo dana bansos covid 100 t korupsi 100 t gk sedikit ngalir masyarakat fakta knp percaya rumor benar
19/05/2021 23:07;zetoum;Twitter for Android;[];1.0;5;0;sudahka bukti ngaku gk bukti nilai 100 t it
19/05/2021 23:07;Rinit602016;Twitter for Android;[];1.0;5;0;hina rakyat tinggal gubuk cilik duit bansos utk rakyat cilik embat bancak
19/05/2021 23:07;Asrofi44Asrofi;Twitter for Android;[];0.0;5;1;nilai korupsi bansos tembus angka 100 triliun pantesan novel tim nya kudeta kpk gemetar
19/05/2021 23:08;PmanDGarp;Twitter for iPhone;[];0.0;5;0;korupsi g pikir uang bansos bawa kabur lh minimal
19/05/2021 23:10;Istiqom99644171;Twitter for Android;[];0.0;5;0;titik bansos by mensos titik asabri titik harun mas titik dana haji titik blbi titik jiwasraya titik reklamasi titik titik titik banyak nila ketimbang susu
19/05/2021 23:11;k4yyona_;Twitter for Android;[];0.0;5;0;pantesan isu tutup bansos
19/05/2021 23:11;Pi_adhar;Twitter Web App;[];0.0;5;0;pas corona lockdown dok at least ibukota habis gabakal butuh 2 sana dana bansos raib sekian t
19/05/2021 23:12;Prams408936 ;Twitter for Android;[];0.0;5;0;partai gurem belagu tunjuk parti lu udh guna rakyat ngomong lah partai nya kritik anies doang cari salah anies tapiketika duit bansos rakyat jelata embat bancak partai kuasa biadab itu partai lu diem
19/05/2021 23:13;MelasAgus1;Twitter for Android;[];2.0;5;0;hacker indonesia jago situ 2 dunia retas anak 2 muda hacker indone
19/05/2021 23:14;Ameeranti;Twitter for Android;[];1.0;5;0;iyaa anak smp retas kemensos usa dana bansos rekening  contohnya
19/05/2021 23:15;Rafsan_zz;Twitter for Android;[];0.0;5;0;wawas bangsa nya ngitung bansos 100 t
19/05/2021 23:15;GubukSenja;Twitter Web App;[];0.0;4;1;semangat bu lanjut kerja bansos jaga nkri
19/05/2021 23:15;AyuArinda14;Twitter Web App;[];0.0;4;1;salur bansos transparan jaga nkri
19/05/2021 23:15;AbuZamzamm;Twitter for Android;[];0.0;45;1;penyaluaran bansos libat kpkjaga nkri
19/05/2021 23:17;TanteLita4;Twitter Web App;[];0.0;4;1;transparan inovatif bu salur bansos jaga nkri
19/05/2021 23:18;FaridVann;Twitter for Android;[];0.0;5;0;bansos ratus trilyun korup berisik boss
19/05/2021 23:21;deksampu;Twitter for Android;[];0.0;4;1;mensos gandeng kpk awas salur bansos
19/05/2021 23:23;Fujipermata68;Twitter for Android;[];2.0;5;0;bkn ancam 2an tp mmng fakta bansos dg nilai fantastis 100t korupsi bangun sadar negara milik bangsa indonesia bkn milik orang 2 bpk klo ngomong bikin mual
19/05/2021 23:24;bocahangel10;Twitter for Android;[];0.0;5;0;nb coba main drama baru bansos 100 t masyarakat luas percaya lg sm jgn mimpi bang
19/05/2021 23:26;pedang_manthili;Twitter for Android;[];0.0;5;0;buka 2an madam bansos
19/05/2021 23:26;Azhardzaiii;Twitter for Android;[];0.0;5;0;hukum d 2 penghinaaan tdk dpn mata selesai cari 2 wadas tolak lupa kkb papua tolak keras d berita alih korupsi bansos tidak ikhlas
19/05/2021 23:28;ihpingin;Twitter for Android;[];0.0;5;0;badan gamungkin dana bansos
19/05/2021 23:30;KEZIAAM0UR;twittbot.net;[];0.0;4;1;asyik salur bansos tunai rapel rp600 000 juni bantu nila
19/05/2021 23:30;restisjai;Twitter for iPhone;[];0.0;4;1;maksud bansos dki
19/05/2021 23:30;rhamasukma;Twitter for iPhone;[];0.0;5;1;pokok kawal kasus jiwasraya gate asabri gate harun mas biadab km 50 bansos gate gaduh belok
19/05/2021 23:32;RufinKang;Twitter for Android;[];0.0;5;0;dahsyat nya korupsi bansos laku masive rencana struktur patut curiga laku dukung organisasi komunitas dukung kuasa nb gw nyebut parte yakh
19/05/2021 23:33;yaali71;Twitter for Android;[];0.0;5;0;rampok bansos parah
